case_test, size, search_type,count,time,ids,right_answer
tests/267-test.txt,8,B&B DFS,37,0.104,1 3 5 ,1 3 5 
tests/267-test.txt,8,B&B BFS,57,0.314,1 3 5 ,1 3 5 
tests/268-test.txt,18,Blind Search,4718592,49.729,5 8 10 ,5 8 10 
tests/268-test.txt,18,Best-Fit Search,18,0.024,8 5 10 ,5 8 10 
tests/268-test.txt,18,B&B DFS,61,0.373,5 8 10 ,5 8 10 
tests/268-test.txt,18,B&B BFS,1445,11.391,5 8 10 ,5 8 10 
tests/269-test.txt,23,Blind Search,192937984,1844.51,3 8 15 ,3 8 15 
tests/269-test.txt,23,Best-Fit Search,23,0.032,8 3 15 ,3 8 15 
tests/269-test.txt,23,B&B DFS,53,0.414,3 8 15 ,3 8 15 
tests/269-test.txt,23,B&B BFS,2233,19.511,3 8 15 ,3 8 15 
tests/270-test.txt,11,Blind Search,22528,0.298,,
tests/270-test.txt,11,Best-Fit Search,11,0.015,,
tests/270-test.txt,11,B&B DFS,23,0.066,,
tests/270-test.txt,11,B&B BFS,23,0.151,,
tests/271-test.txt,22,Blind Search,92274688,884.677,4 8 17 ,4 8 17 
tests/271-test.txt,22,Best-Fit Search,22,0.032,4 17 8 ,4 8 17 
tests/271-test.txt,22,B&B DFS,155,0.941,4 8 17 ,4 8 17 
tests/271-test.txt,22,B&B BFS,1315,11.086,4 8 17 ,4 8 17 
tests/272-test.txt,8,Blind Search,2048,0.038,0 7 ,0 7 
tests/272-test.txt,8,Best-Fit Search,8,0.012,0 7 ,0 7 
tests/272-test.txt,8,B&B DFS,13,0.042,0 7 ,0 7 
tests/272-test.txt,8,B&B BFS,21,0.122,0 7 ,0 7 
tests/273-test.txt,12,Blind Search,49152,0.559,2 3 5 8 11 ,2 3 5 8 11 
tests/273-test.txt,12,Best-Fit Search,12,0.016,11 8 5 0 2 ,2 3 5 8 11 
tests/273-test.txt,12,B&B DFS,35,0.148,2 3 5 8 11 ,2 3 5 8 11 
tests/273-test.txt,12,B&B BFS,241,1.68,2 3 5 8 11 ,2 3 5 8 11 
tests/274-test.txt,11,Blind Search,22528,0.289,5 ,5 
tests/274-test.txt,11,Best-Fit Search,11,0.014,5 ,5 
tests/274-test.txt,11,B&B DFS,57,0.158,5 ,5 
tests/274-test.txt,11,B&B BFS,85,0.491,5 ,5 
tests/275-test.txt,21,Blind Search,44040192,427.667,,
tests/275-test.txt,21,Best-Fit Search,21,0.027,,
tests/275-test.txt,21,B&B DFS,43,0.187,,
tests/275-test.txt,21,B&B BFS,43,0.362,,
tests/276-test.txt,21,Blind Search,44040192,428.73,3 8 9 12 19 ,3 8 9 12 19 
tests/276-test.txt,21,Best-Fit Search,21,0.029,3 8 9 12 2 4 ,3 8 9 12 19 
tests/276-test.txt,21,B&B DFS,319,2.278,3 8 9 12 19 ,3 8 9 12 19 
tests/276-test.txt,21,B&B BFS,14037,129.832,3 8 9 12 19 ,3 8 9 12 19 
tests/277-test.txt,24,Blind Search,402653184,3783.47,6 11 ,6 11 
tests/277-test.txt,24,Best-Fit Search,24,0.034,6 11 ,6 11 
tests/277-test.txt,24,B&B DFS,141,0.765,6 11 ,6 11 
tests/277-test.txt,24,B&B BFS,471,4.224,6 11 ,6 11 
tests/278-test.txt,10,Blind Search,10240,0.143,1 3 7 8 ,1 3 7 8 
tests/278-test.txt,10,Best-Fit Search,10,0.015,3 7 1 8 ,1 3 7 8 
tests/278-test.txt,10,B&B DFS,33,0.125,1 3 7 8 ,1 3 7 8 
tests/278-test.txt,10,B&B BFS,107,0.672,1 3 7 8 ,1 3 7 8 
tests/279-test.txt,17,Blind Search,2228224,25.01,11 13 ,11 13 
tests/279-test.txt,17,Best-Fit Search,17,0.022,13 11 ,11 13 
tests/279-test.txt,17,B&B DFS,141,0.734,11 13 ,11 13 
tests/279-test.txt,17,B&B BFS,1003,7.409,11 13 ,11 13 
tests/280-test.txt,19,Blind Search,9961472,99.992,5 7 13 ,5 7 13 
tests/280-test.txt,19,Best-Fit Search,19,0.025,13 5 18 ,5 7 13 
tests/280-test.txt,19,B&B DFS,115,0.621,5 7 13 ,5 7 13 
tests/280-test.txt,19,B&B BFS,921,7.159,5 7 13 ,5 7 13 
tests/281-test.txt,18,Blind Search,4718592,48.093,0 2 5 13 15 ,0 2 5 13 15 
tests/281-test.txt,18,Best-Fit Search,18,0.025,0 5 2 13 15 ,0 2 5 13 15 
tests/281-test.txt,18,B&B DFS,105,0.602,0 2 5 13 15 ,0 2 5 13 15 
tests/281-test.txt,18,B&B BFS,2935,24.31,0 2 5 13 15 ,0 2 5 13 15 
tests/282-test.txt,18,Blind Search,4718592,48.558,0 5 14 ,0 5 14 
tests/282-test.txt,18,Best-Fit Search,18,0.023,5 2 14 ,0 5 14 
tests/282-test.txt,18,B&B DFS,105,0.617,0 5 14 ,0 5 14 
tests/282-test.txt,18,B&B BFS,2015,15.285,0 5 14 ,0 5 14 
tests/283-test.txt,23,Blind Search,192937984,1832.71,5 9 16 17 19 22 ,5 9 16 17 19 22 
tests/283-test.txt,23,Best-Fit Search,23,0.033,16 17 19 22 9 5 ,5 9 16 17 19 22 
tests/283-test.txt,23,B&B DFS,35,0.285,5 9 16 17 19 22 ,5 9 16 17 19 22 
tests/283-test.txt,23,B&B BFS,27191,264.838,5 9 16 17 19 22 ,5 9 16 17 19 22 
tests/284-test.txt,23,Blind Search,192937984,1831.65,19 20 ,19 20 
tests/284-test.txt,23,Best-Fit Search,23,0.032,19 10 ,19 20 
tests/284-test.txt,23,B&B DFS,89,0.516,19 20 ,19 20 
tests/284-test.txt,23,B&B BFS,557,4.894,19 20 ,19 20 
tests/285-test.txt,9,Blind Search,4608,0.068,0 1 3 6 ,0 1 3 6 
tests/285-test.txt,9,Best-Fit Search,9,0.013,0 3 6 1 ,0 1 3 6 
tests/285-test.txt,9,B&B DFS,25,0.09,0 1 3 6 ,0 1 3 6 
tests/285-test.txt,9,B&B BFS,63,0.424,0 1 3 6 ,0 1 3 6 
tests/286-test.txt,25,Blind Search,838860800,7821.54,,
tests/286-test.txt,25,Best-Fit Search,25,0.036,,
tests/286-test.txt,25,B&B DFS,51,0.26,,
tests/286-test.txt,25,B&B BFS,51,0.478,,
tests/287-test.txt,8,Blind Search,2048,0.038,0 6 7 ,0 6 7 
tests/287-test.txt,8,Best-Fit Search,8,0.012,7 6 5 1 ,0 6 7 
tests/287-test.txt,8,B&B DFS,57,0.168,0 6 7 ,0 6 7 
tests/287-test.txt,8,B&B BFS,83,0.474,0 6 7 ,0 6 7 
tests/288-test.txt,26,Blind Search,1744830464,16084.2,,
tests/288-test.txt,26,Best-Fit Search,26,0.036,,
tests/288-test.txt,26,B&B DFS,53,0.269,,
tests/288-test.txt,26,B&B BFS,53,0.507,,
tests/289-test.txt,23,Blind Search,192937984,1834.73,0 16 ,0 16 
tests/289-test.txt,23,Best-Fit Search,23,0.033,0 16 ,0 16 
tests/289-test.txt,23,B&B DFS,47,0.32,0 16 ,0 16 
tests/289-test.txt,23,B&B BFS,413,3.639,0 16 ,0 16 
tests/290-test.txt,18,Blind Search,4718592,50.783,0 7 10 11 ,0 7 10 11 
tests/290-test.txt,18,Best-Fit Search,18,0.023,10 0 7 11 ,0 7 10 11 
tests/290-test.txt,18,B&B DFS,53,0.343,0 7 10 11 ,0 7 10 11 
tests/290-test.txt,18,B&B BFS,1245,9.919,0 7 10 11 ,0 7 10 11 
tests/291-test.txt,17,Blind Search,2228224,22.878,14 ,14 
tests/291-test.txt,17,Best-Fit Search,17,0.022,14 ,14 
tests/291-test.txt,17,B&B DFS,35,0.14,14 ,14 
tests/291-test.txt,17,B&B BFS,85,0.602,14 ,14 
tests/292-test.txt,25,Blind Search,838860800,7800.13,,
tests/292-test.txt,25,Best-Fit Search,25,0.035,,
tests/292-test.txt,25,B&B DFS,51,0.258,,
tests/292-test.txt,25,B&B BFS,51,0.479,,
tests/293-test.txt,19,Blind Search,9961472,100.478,0 3 7 ,0 3 7 
tests/293-test.txt,19,Best-Fit Search,19,0.025,18 7 0 ,0 3 7 
tests/293-test.txt,19,B&B DFS,131,0.654,0 3 7 ,0 3 7 
tests/293-test.txt,19,B&B BFS,953,7.353,0 3 7 ,0 3 7 
tests/294-test.txt,25,Blind Search,838860800,7808.03,10 15 16 18 23 ,10 15 16 18 23 
tests/294-test.txt,25,Best-Fit Search,25,0.035,23 10 3 15 ,10 15 16 18 23 
tests/294-test.txt,25,B&B DFS,175,1.451,10 15 16 18 23 ,10 15 16 18 23 
tests/294-test.txt,25,B&B BFS,14497,138.026,10 15 16 18 23 ,10 15 16 18 23 
tests/295-test.txt,19,Blind Search,9961472,99.565,3 ,3 
tests/295-test.txt,19,Best-Fit Search,19,0.024,3 ,3 
tests/295-test.txt,19,B&B DFS,47,0.21,3 ,3 
tests/295-test.txt,19,B&B BFS,127,0.968,3 ,3 
tests/296-test.txt,21,Blind Search,44040192,426.201,7 10 13 14 15 17 19 ,7 10 13 14 15 17 19 
tests/296-test.txt,21,Best-Fit Search,21,0.029,17 13 10 7 14 15 19 ,7 10 13 14 15 17 19 
tests/296-test.txt,21,B&B DFS,79,0.59,7 10 13 14 15 17 19 ,7 10 13 14 15 17 19 
tests/296-test.txt,21,B&B BFS,8311,77.273,7 10 13 14 15 17 19 ,7 10 13 14 15 17 19 
tests/297-test.txt,8,Blind Search,2048,0.035,,
tests/297-test.txt,8,Best-Fit Search,8,0.011,,
tests/297-test.txt,8,B&B DFS,17,0.041,,
tests/297-test.txt,8,B&B BFS,17,0.091,,
tests/298-test.txt,26,Blind Search,1744830464,16105.2,7 10 11 18 24 ,7 10 11 18 24 
tests/298-test.txt,26,Best-Fit Search,26,0.038,7 18 5 10 11 ,7 10 11 18 24 
tests/298-test.txt,26,B&B DFS,273,2.312,7 10 11 18 24 ,7 10 11 18 24 
tests/298-test.txt,26,B&B BFS,30879,308.212,7 10 11 18 24 ,7 10 11 18 24 
tests/299-test.txt,26,Blind Search,1744830464,16156.3,3 5 9 14 17 18 21 24 ,3 5 9 14 17 18 21 24 
tests/299-test.txt,26,Best-Fit Search,26,0.039,21 24 14 3 18 5 13 9 ,3 5 9 14 17 18 21 24 
tests/299-test.txt,26,B&B DFS,131,1.186,3 5 9 14 17 18 21 24 ,3 5 9 14 17 18 21 24 
tests/299-test.txt,26,B&B BFS,71621,752.033,3 5 9 14 17 18 21 24 ,3 5 9 14 17 18 21 24 
tests/300-test.txt,21,Blind Search,44040192,427.749,4 10 12 13 15 ,4 10 12 13 15 
tests/300-test.txt,21,Best-Fit Search,21,0.028,12 15 13 10 4 ,4 10 12 13 15 
tests/300-test.txt,21,B&B DFS,137,1.003,4 10 12 13 15 ,4 10 12 13 15 
tests/300-test.txt,21,B&B BFS,7699,66.504,4 10 12 13 15 ,4 10 12 13 15 
tests/301-test.txt,25,Blind Search,838860800,7823.23,2 5 13 14 15 ,2 5 13 14 15 
tests/301-test.txt,25,Best-Fit Search,25,0.034,14 13 5 2 9 0 ,2 5 13 14 15 
tests/301-test.txt,25,B&B DFS,217,1.767,2 5 13 14 15 ,2 5 13 14 15 
tests/301-test.txt,25,B&B BFS,38889,383.274,2 5 13 14 15 ,2 5 13 14 15 
tests/302-test.txt,14,Blind Search,229376,2.689,4 7 8 ,4 7 8 
tests/302-test.txt,14,Best-Fit Search,14,0.018,4 8 7 ,4 7 8 
tests/302-test.txt,14,B&B DFS,65,0.276,4 7 8 ,4 7 8 
tests/302-test.txt,14,B&B BFS,425,2.836,4 7 8 ,4 7 8 
tests/303-test.txt,26,Blind Search,1744830464,16106.7,,
tests/303-test.txt,26,Best-Fit Search,26,0.038,,
tests/303-test.txt,26,B&B DFS,53,0.272,,
tests/303-test.txt,26,B&B BFS,53,0.503,,
tests/304-test.txt,27,Blind Search,-671088640,33235.8,,
tests/304-test.txt,27,Best-Fit Search,27,0.04,,
tests/304-test.txt,27,B&B DFS,55,0.296,,
tests/304-test.txt,27,B&B BFS,55,0.546,,
tests/305-test.txt,12,Blind Search,49152,0.61,2 8 ,2 8 
tests/305-test.txt,12,Best-Fit Search,12,0.016,8 2 ,2 8 
tests/305-test.txt,12,B&B DFS,27,0.092,2 8 ,2 8 
tests/305-test.txt,12,B&B BFS,51,0.323,2 8 ,2 8 
tests/306-test.txt,18,Blind Search,4718592,48.46,0 4 6 7 17 ,0 4 6 7 17 
tests/306-test.txt,18,Best-Fit Search,18,0.023,0 6 12 4 7 ,0 4 6 7 17 
tests/306-test.txt,18,B&B DFS,197,1.13,0 4 6 7 17 ,0 4 6 7 17 
tests/306-test.txt,18,B&B BFS,3701,30.029,0 4 6 7 17 ,0 4 6 7 17 
tests/307-test.txt,18,Blind Search,4718592,48.13,,
tests/307-test.txt,18,Best-Fit Search,18,0.023,,
tests/307-test.txt,18,B&B DFS,37,0.145,,
tests/307-test.txt,18,B&B BFS,37,0.275,,
tests/308-test.txt,16,Blind Search,1048576,11.435,2 14 15 ,2 14 15 
tests/308-test.txt,16,Best-Fit Search,16,0.02,2 8 10 ,2 14 15 
tests/308-test.txt,16,B&B DFS,125,0.605,2 14 15 ,2 14 15 
tests/308-test.txt,16,B&B BFS,925,6.256,2 14 15 ,2 14 15 
tests/309-test.txt,15,Blind Search,491520,5.315,0 2 6 9 11 ,0 2 6 9 11 
tests/309-test.txt,15,Best-Fit Search,15,0.019,9 11 0 2 10 ,0 2 6 9 11 
tests/309-test.txt,15,B&B DFS,81,0.44,0 2 6 9 11 ,0 2 6 9 11 
tests/309-test.txt,15,B&B BFS,1035,7.765,0 2 6 9 11 ,0 2 6 9 11 
tests/310-test.txt,14,Blind Search,229376,2.596,2 4 9 12 ,2 4 9 12 
tests/310-test.txt,14,Best-Fit Search,14,0.019,9 3 2 4 11 ,2 4 9 12 
tests/310-test.txt,14,B&B DFS,61,0.267,2 4 9 12 ,2 4 9 12 
tests/310-test.txt,14,B&B BFS,393,2.698,2 4 9 12 ,2 4 9 12 
tests/311-test.txt,20,Blind Search,20971520,207.265,1 3 10 14 ,1 3 10 14 
tests/311-test.txt,20,Best-Fit Search,20,0.028,1 3 14 10 ,1 3 10 14 
tests/311-test.txt,20,B&B DFS,33,0.227,1 3 10 14 ,1 3 10 14 
tests/311-test.txt,20,B&B BFS,1581,12.896,1 3 10 14 ,1 3 10 14 
tests/312-test.txt,8,Blind Search,2048,0.032,,
tests/312-test.txt,8,Best-Fit Search,8,0.009,,
tests/312-test.txt,8,B&B DFS,17,0.039,,
tests/312-test.txt,8,B&B BFS,17,0.088,,
tests/313-test.txt,19,Blind Search,9961472,102.195,,
tests/313-test.txt,19,Best-Fit Search,19,0.027,,
tests/313-test.txt,19,B&B DFS,39,0.155,,
tests/313-test.txt,19,B&B BFS,39,0.301,,
tests/314-test.txt,9,Blind Search,4608,0.066,2 4 5 8 ,2 4 5 8 
tests/314-test.txt,9,Best-Fit Search,9,0.013,5 2 4 6 0 ,2 4 5 8 
tests/314-test.txt,9,B&B DFS,33,0.109,2 4 5 8 ,2 4 5 8 
tests/314-test.txt,9,B&B BFS,47,0.272,2 4 5 8 ,2 4 5 8 
tests/315-test.txt,21,Blind Search,44040192,430.876,1 3 9 ,1 3 9 
tests/315-test.txt,21,Best-Fit Search,21,0.028,3 1 9 ,1 3 9 
tests/315-test.txt,21,B&B DFS,49,0.357,1 3 9 ,1 3 9 
tests/315-test.txt,21,B&B BFS,1221,10.221,1 3 9 ,1 3 9 
tests/316-test.txt,13,Blind Search,106496,1.22,3 7 8 10 11 ,3 7 8 10 11 
tests/316-test.txt,13,Best-Fit Search,13,0.017,11 10 7 8 3 ,3 7 8 10 11 
tests/316-test.txt,13,B&B DFS,25,0.117,3 7 8 10 11 ,3 7 8 10 11 
tests/316-test.txt,13,B&B BFS,397,2.748,3 7 8 10 11 ,3 7 8 10 11 
tests/317-test.txt,9,Blind Search,4608,0.066,,
tests/317-test.txt,9,Best-Fit Search,9,0.012,,
tests/317-test.txt,9,B&B DFS,19,0.051,,
tests/317-test.txt,9,B&B BFS,19,0.109,,
tests/318-test.txt,15,Blind Search,491520,7.13,1 2 5 9 12 ,1 2 5 9 12 
tests/318-test.txt,15,Best-Fit Search,15,0.028,5 9 1 12 2 ,1 2 5 9 12 
tests/318-test.txt,15,B&B DFS,21,0.16,1 2 5 9 12 ,1 2 5 9 12 
tests/318-test.txt,15,B&B BFS,669,5.585,1 2 5 9 12 ,1 2 5 9 12 
tests/319-test.txt,21,Blind Search,44040192,428.85,0 2 7 16 18 ,0 2 7 16 18 
tests/319-test.txt,21,Best-Fit Search,21,0.031,2 18 7 0 16 ,0 2 7 16 18 
tests/319-test.txt,21,B&B DFS,33,0.242,0 2 7 16 18 ,0 2 7 16 18 
tests/319-test.txt,21,B&B BFS,7659,65.862,0 2 7 16 18 ,0 2 7 16 18 
tests/320-test.txt,11,Blind Search,22528,0.295,1 7 10 ,1 7 10 
tests/320-test.txt,11,Best-Fit Search,11,0.015,1 7 10 ,1 7 10 
tests/320-test.txt,11,B&B DFS,33,0.13,1 7 10 ,1 7 10 
tests/320-test.txt,11,B&B BFS,119,0.741,1 7 10 ,1 7 10 
tests/321-test.txt,27,Blind Search,-671088640,33518.5,2 4 8 10 19 23 26 ,2 4 8 10 19 23 26 
tests/321-test.txt,27,Best-Fit Search,27,0.039,8 26 23 2 19 7 4 ,2 4 8 10 19 23 26 
tests/321-test.txt,27,B&B DFS,311,2.729,2 4 8 10 19 23 26 ,2 4 8 10 19 23 26 
tests/321-test.txt,27,B&B BFS,100205,1062.59,2 4 8 10 19 23 26 ,2 4 8 10 19 23 26 
tests/322-test.txt,20,Blind Search,20971520,207.504,8 9 ,8 9 
tests/322-test.txt,20,Best-Fit Search,20,0.026,9 8 ,8 9 
tests/322-test.txt,20,B&B DFS,39,0.248,8 9 ,8 9 
tests/322-test.txt,20,B&B BFS,287,2.312,8 9 ,8 9 
tests/323-test.txt,16,Blind Search,1048576,11.058,1 11 ,1 11 
tests/323-test.txt,16,Best-Fit Search,16,0.024,1 11 ,1 11 
tests/323-test.txt,16,B&B DFS,35,0.159,1 11 ,1 11 
tests/323-test.txt,16,B&B BFS,165,1.117,1 11 ,1 11 
tests/324-test.txt,27,Blind Search,-671088640,33206.7,2 9 10 11 13 17 ,2 9 10 11 13 17 
tests/324-test.txt,27,Best-Fit Search,27,0.041,2 13 11 10 9 3 ,2 9 10 11 13 17 
tests/324-test.txt,27,B&B DFS,223,2.012,2 9 10 11 13 17 ,2 9 10 11 13 17 
tests/324-test.txt,27,B&B BFS,49297,511.429,2 9 10 11 13 17 ,2 9 10 11 13 17 
tests/325-test.txt,21,Blind Search,44040192,425.972,2 4 8 19 ,2 4 8 19 
tests/325-test.txt,21,Best-Fit Search,21,0.029,2 19 4 8 ,2 4 8 19 
tests/325-test.txt,21,B&B DFS,41,0.295,2 4 8 19 ,2 4 8 19 
tests/325-test.txt,21,B&B BFS,2093,17.823,2 4 8 19 ,2 4 8 19 
tests/326-test.txt,23,Blind Search,192937984,1829.62,4 5 8 10 11 20 21 ,4 5 8 10 11 20 21 
tests/326-test.txt,23,Best-Fit Search,23,0.032,5 21 8 20 11 10 4 ,4 5 8 10 11 20 21 
tests/326-test.txt,23,B&B DFS,37,0.304,4 5 8 10 11 20 21 ,4 5 8 10 11 20 21 
tests/326-test.txt,23,B&B BFS,17609,171.163,4 5 8 10 11 20 21 ,4 5 8 10 11 20 21 
tests/327-test.txt,15,Blind Search,491520,5.406,2 9 12 ,2 9 12 
tests/327-test.txt,15,Best-Fit Search,15,0.021,12 2 3 ,2 9 12 
tests/327-test.txt,15,B&B DFS,91,0.437,2 9 12 ,2 9 12 
tests/327-test.txt,15,B&B BFS,915,6.286,2 9 12 ,2 9 12 
tests/328-test.txt,12,Blind Search,49152,0.591,1 3 9 10 11 ,1 3 9 10 11 
tests/328-test.txt,12,Best-Fit Search,12,0.016,3 10 9 1 11 ,1 3 9 10 11 
tests/328-test.txt,12,B&B DFS,27,0.134,1 3 9 10 11 ,1 3 9 10 11 
tests/328-test.txt,12,B&B BFS,185,1.347,1 3 9 10 11 ,1 3 9 10 11 
tests/329-test.txt,8,Blind Search,2048,0.045,2 3 7 ,2 3 7 
tests/329-test.txt,8,Best-Fit Search,8,0.014,2 7 3 ,2 3 7 
tests/329-test.txt,8,B&B DFS,23,0.091,2 3 7 ,2 3 7 
tests/329-test.txt,8,B&B BFS,55,0.394,2 3 7 ,2 3 7 
tests/330-test.txt,12,Blind Search,49152,0.838,0 2 3 5 ,0 2 3 5 
tests/330-test.txt,12,Best-Fit Search,12,0.022,0 5 2 3 ,0 2 3 5 
tests/330-test.txt,12,B&B DFS,17,0.109,0 2 3 5 ,0 2 3 5 
tests/330-test.txt,12,B&B BFS,267,2.455,0 2 3 5 ,0 2 3 5 
tests/331-test.txt,10,Blind Search,10240,0.192,,
tests/331-test.txt,10,Best-Fit Search,10,0.018,,
tests/331-test.txt,10,B&B DFS,21,0.078,,
tests/331-test.txt,10,B&B BFS,21,0.162,,
tests/332-test.txt,8,Blind Search,2048,0.036,0 3 5 6 ,0 3 5 6 
tests/332-test.txt,8,Best-Fit Search,8,0.011,6 0 5 4 ,0 3 5 6 
tests/332-test.txt,8,B&B DFS,41,0.112,0 3 5 6 ,0 3 5 6 
tests/332-test.txt,8,B&B BFS,45,0.242,0 3 5 6 ,0 3 5 6 
tests/333-test.txt,12,Blind Search,49152,0.595,0 1 2 6 11 ,0 1 2 6 11 
tests/333-test.txt,12,Best-Fit Search,12,0.015,0 2 11 1 6 ,0 1 2 6 11 
tests/333-test.txt,12,B&B DFS,39,0.16,0 1 2 6 11 ,0 1 2 6 11 
tests/333-test.txt,12,B&B BFS,245,1.658,0 1 2 6 11 ,0 1 2 6 11 
tests/334-test.txt,25,Blind Search,838860800,7821.05,8 13 16 20 ,8 13 16 20 
tests/334-test.txt,25,Best-Fit Search,25,0.037,20 13 8 16 ,8 13 16 20 
tests/334-test.txt,25,B&B DFS,125,1.079,8 13 16 20 ,8 13 16 20 
tests/334-test.txt,25,B&B BFS,13121,125.331,8 13 16 20 ,8 13 16 20 
tests/335-test.txt,16,Blind Search,1048576,11.074,1 2 ,1 2 
tests/335-test.txt,16,Best-Fit Search,16,0.03,6 1 ,1 2 
tests/335-test.txt,16,B&B DFS,323,1.24,1 2 ,1 2 
tests/335-test.txt,16,B&B BFS,757,5.102,1 2 ,1 2 
tests/336-test.txt,15,Blind Search,491520,5.274,3 13 ,3 13 
tests/336-test.txt,15,Best-Fit Search,15,0.029,3 13 ,3 13 
tests/336-test.txt,15,B&B DFS,27,0.152,3 13 ,3 13 
tests/336-test.txt,15,B&B BFS,215,1.41,3 13 ,3 13 
tests/337-test.txt,9,Blind Search,4608,0.071,1 3 8 ,1 3 8 
tests/337-test.txt,9,Best-Fit Search,9,0.014,1 8 3 ,1 3 8 
tests/337-test.txt,9,B&B DFS,13,0.056,1 3 8 ,1 3 8 
tests/337-test.txt,9,B&B BFS,81,0.491,1 3 8 ,1 3 8 
tests/338-test.txt,27,Blind Search,-671088640,33241.4,3 9 12 14 19 22 ,3 9 12 14 19 22 
tests/338-test.txt,27,Best-Fit Search,27,0.038,22 9 3 14 16 ,3 9 12 14 19 22 
tests/338-test.txt,27,B&B DFS,367,3.088,3 9 12 14 19 22 ,3 9 12 14 19 22 
tests/338-test.txt,27,B&B BFS,62551,645.633,3 9 12 14 19 22 ,3 9 12 14 19 22 
tests/339-test.txt,26,Blind Search,1744830464,16080.4,2 4 5 15 17 21 25 ,2 4 5 15 17 21 25 
tests/339-test.txt,26,Best-Fit Search,26,0.037,2 4 15 17 5 25 21 ,2 4 5 15 17 21 25 
tests/339-test.txt,26,B&B DFS,57,0.505,2 4 5 15 17 21 25 ,2 4 5 15 17 21 25 
tests/339-test.txt,26,B&B BFS,43423,451.857,2 4 5 15 17 21 25 ,2 4 5 15 17 21 25 
tests/340-test.txt,9,Blind Search,4608,0.073,2 7 ,2 7 
tests/340-test.txt,9,Best-Fit Search,9,0.012,7 5 ,2 7 
tests/340-test.txt,9,B&B DFS,27,0.08,2 7 ,2 7 
tests/340-test.txt,9,B&B BFS,69,0.346,2 7 ,2 7 
tests/341-test.txt,14,Blind Search,229376,2.514,4 5 9 10 12 ,4 5 9 10 12 
tests/341-test.txt,14,Best-Fit Search,14,0.019,5 10 4 12 9 ,4 5 9 10 12 
tests/341-test.txt,14,B&B DFS,37,0.179,4 5 9 10 12 ,4 5 9 10 12 
tests/341-test.txt,14,B&B BFS,587,4.124,4 5 9 10 12 ,4 5 9 10 12 
tests/342-test.txt,9,Blind Search,4608,0.079,4 ,4 
tests/342-test.txt,9,Best-Fit Search,9,0.014,7 ,4 
tests/342-test.txt,9,B&B DFS,35,0.107,4 ,4 
tests/342-test.txt,9,B&B BFS,49,0.292,4 ,4 
tests/343-test.txt,12,Blind Search,49152,0.616,0 2 ,0 2 
tests/343-test.txt,12,Best-Fit Search,12,0.016,0 2 ,0 2 
tests/343-test.txt,12,B&B DFS,31,0.129,0 2 ,0 2 
tests/343-test.txt,12,B&B BFS,235,1.403,0 2 ,0 2 
tests/344-test.txt,8,Blind Search,2048,0.039,0 3 4 5 7 ,0 3 4 5 7 
tests/344-test.txt,8,Best-Fit Search,8,0.013,0 3 7 2 5 ,0 3 4 5 7 
tests/344-test.txt,8,B&B DFS,37,0.121,0 3 4 5 7 ,0 3 4 5 7 
tests/344-test.txt,8,B&B BFS,37,0.202,0 3 4 5 7 ,0 3 4 5 7 
tests/345-test.txt,16,Blind Search,1048576,11.163,0 1 2 3 5 11 12 13 14 ,0 1 2 3 5 11 12 13 14 
tests/345-test.txt,16,Best-Fit Search,16,0.032,11 14 5 13 0 2 1 6 ,0 1 2 3 5 11 12 13 14 
tests/345-test.txt,16,B&B DFS,107,0.593,0 1 2 3 5 11 12 13 14 ,0 1 2 3 5 11 12 13 14 
tests/345-test.txt,16,B&B BFS,547,5.082,0 1 2 3 5 11 12 13 14 ,0 1 2 3 5 11 12 13 14 
tests/346-test.txt,19,Blind Search,9961472,99.626,4 5 6 7 14 17 18 ,4 5 6 7 14 17 18 
tests/346-test.txt,19,Best-Fit Search,19,0.026,17 5 4 9 6 14 0 ,4 5 6 7 14 17 18 
tests/346-test.txt,19,B&B DFS,347,2.162,4 5 6 7 14 17 18 ,4 5 6 7 14 17 18 
tests/346-test.txt,19,B&B BFS,5741,53.085,4 5 6 7 14 17 18 ,4 5 6 7 14 17 18 
tests/347-test.txt,21,Blind Search,44040192,426.952,15 16 19 20 ,15 16 19 20 
tests/347-test.txt,21,Best-Fit Search,21,0.03,19 16 15 20 ,15 16 19 20 
tests/347-test.txt,21,B&B DFS,61,0.43,15 16 19 20 ,15 16 19 20 
tests/347-test.txt,21,B&B BFS,1925,16.292,15 16 19 20 ,15 16 19 20 
tests/348-test.txt,9,Blind Search,4608,0.069,0 2 3 4 6 7 ,0 2 3 4 6 7 
tests/348-test.txt,9,Best-Fit Search,9,0.013,6 3 7 8 2 0 ,0 2 3 4 6 7 
tests/348-test.txt,9,B&B DFS,21,0.077,0 2 3 4 6 7 ,0 2 3 4 6 7 
tests/348-test.txt,9,B&B BFS,25,0.16,0 2 3 4 6 7 ,0 2 3 4 6 7 
tests/349-test.txt,14,Blind Search,229376,3.73,7 ,7 
tests/349-test.txt,14,Best-Fit Search,14,0.025,7 ,7 
tests/349-test.txt,14,B&B DFS,53,0.257,7 ,7 
tests/349-test.txt,14,B&B BFS,101,0.908,7 ,7 
tests/350-test.txt,24,Blind Search,402653184,3779.73,1 10 15 18 ,1 10 15 18 
tests/350-test.txt,24,Best-Fit Search,24,0.034,18 15 1 10 ,1 10 15 18 
tests/350-test.txt,24,B&B DFS,41,0.34,1 10 15 18 ,1 10 15 18 
